8553,modernist,英[ˈmɒdənɪst] 美[ˈmɑːdərnɪst],"n. （尤指艺术的）现代主义者
adj. （尤指艺术）现代主义的","复数 modernists
比较级 more modernist
最高级 most modernist"
8554,awning,英[ˈɔːnɪŋ] 美[ˈɔːnɪŋ],n. 雨篷；[建] 遮阳篷；甲板等上的天篷,复数 awnings
8555,controllable,英[kənˈtrəʊləbl] 美[kənˈtroʊləbl],adj. 可控制的；可管理的；能操纵的,""
8556,choreography,英[ˌkɒriˈɒɡrəfi] 美[ˌkɔːriˈɑːɡrəfi],n. 编舞；舞蹈艺术；舞艺,""
8557,wayne,英[weɪn] 美[weɪn],n. 韦恩（男子名）,""
8558,simulate,英[ˈsɪmjuleɪt] 美[ˈsɪmjuleɪt],"v. 假装，冒充；模拟，模仿；看上去像；计算机模拟
adj. <古> 虚假的，假装的","第三人称单数 simulates
现在分词 simulating
过去式 simulated
过去分词 simulated"
8559,unforeseen,英[ˌʌnfɔːˈsiːn] 美[ˌʌnfɔːrˈsiːn],adj. 未预见到的，无法预料的，意料之外的,""
8560,legendary,英[ˈledʒəndri] 美[ˈledʒənderi],adj. 非常有名的，大名鼎鼎的；传说（中）的,"比较级 more legendary
最高级 most legendary"
8561,cincinnati,英[ˌsɪnsɪˈnæti] 美[ˌsɪnsɪˈnæti],n. 辛辛那提（美国俄亥俄州西南部城市）,""
8562,clone,英[kləʊn] 美[kloʊn],"n. （动植物的）无性繁殖，克隆；极为相似的人（或事物），复制品；仿制品，山寨货；复制器，仿制机；<非正式>外表或着装夸大男性气概的男同性恋者
v. 克隆，使无性繁殖；盗用（他人的手机号码），非法复制","复数 clones
第三人称单数 clones
现在分词 cloning
过去式 cloned
过去分词 cloned"
8563,trialled,英[ˈtraɪəl] 美[ˈtraɪəl],"n. 试验；审讯；努力；磨炼；试用
adj. 试验的；审讯的
vt. 试验，测试（尤指新产品）
vi. （马、狗等动物）参加比赛
n. （Trial）（法）特里亚尔（人名）","复数 trials
第三人称单数 trials
现在分词 trialling 或 trialing
过去式 trialled 或 trialed
过去分词 trialled 或 trialed"
8564,carnivore,英[ˈkɑːnɪvɔː(r)] 美[ˈkɑːrnɪvɔːr],n. 食肉动物；喜欢吃肉的人，食肉动物（诙谐说法）,复数 carnivores
8565,debilitate,英[dɪˈbɪlɪteɪt] 美[dɪˈbɪlɪteɪt],vt. 使衰弱；使虚弱,"第三人称单数 debilitates
现在分词 debilitating
过去式 debilitated
过去分词 debilitated"
8566,tumour,英[ˈtjuːmə(r)] 美[ˈtuːmər],n. 肿瘤，肿块,复数 tumours
8567,genomics,英[dʒiˈnɒmɪks] 美[dʒiˈnɑːmɪks],n. 基因组学；基因体学,""
8568,template,英[ˈtempleɪt] 美[ˈtemplət],n. （用于切割木材、纸、金属等的）模板；（计算机文档的）模板；样板，榜样；（生化）模板；承梁短板，垫木，垫板,复数 templates
8569,insertion,英[ɪnˈsɜːʃn] 美[ɪnˈsɜːrʃn],n. 插入，嵌入；（书、文章等中）添加的东西；（服装面料的）布饰，绣饰；（报刊的）插登广告；（器官的）附着,复数 insertions
8570,questionable,英[ˈkwestʃənəb(ə)l] 美[ˈkwestʃənəb(ə)l],adj.  可疑的；不确定的，有问题的；可能不诚实(或不道德)的，别有用心的,"比较级 more questionable
最高级 most questionable"
8571,regrowth, ,n. [生物] 再生长；后生；再生植被,""
8572,stagnant,英[ˈstæɡnənt] 美[ˈstæɡnənt],adj. （经济、社会等）停滞不前的，不景气的；不流动的，污浊的,""
8573,hybridise,英[ˈhaɪbrɪdaɪz] ,v. 使杂交（等于 hybridize）,"第三人称单数 hybridises
现在分词 hybridising
过去式 hybridised
过去分词 hybridised"
8574,repopulation, ,n. 粒子数再增,""
8575,boreal,英[ˈbɔːriəl] 美[ˈbɔːriəl],"adj. 北的，北方的；北风的
n. （Boreal）人名；（法）博雷亚尔",""
8576,eurasia,美[jʊˈreɪʒə] ,n. 欧亚大陆,""
8577,repopulating, ,vt. 使人重新住入（repopulate 的现在分词）,""
8578,bonobo,英[bɒˈnəʊbəʊ] ,n. [脊椎] 倭黑猩猩,复数 bonobos
8579,haha,英[hɑ:hɑ:] 美[hɑhɑ],"n. 哈哈（笑）
n. （Haha）人名；（阿拉伯）哈哈",""
8580,insult,英[ɪnˈsʌlt;ˈɪnsʌlt] 美[ɪnˈsʌlt;ˈɪnsʌlt],"v. 侮辱，冒犯；损害，危害
n. 侮辱，冒犯；（医）（对组织、器官的）损伤","复数 insults
第三人称单数 insults
现在分词 insulting
过去式 insulted
过去分词 insulted"
8581,nickname,英[ˈnɪkneɪm] 美[ˈnɪkneɪm],"n. 绰号，外号
v. 给……起绰号；叫错名字","复数 nicknames
第三人称单数 nicknames
现在分词 nicknaming
过去式 nicknamed
过去分词 nicknamed"
8582,teaser,英[ˈtiːzə(r)] 美[ˈtiːzər],n. 戏弄者；强求者,复数 teasers
8583,louder,英[laʊdə] 美[ˈlaʊdər],adv. 大声一点,""
8584,replenishment,英[rɪˈplenɪʃmənt] 美[rɪˈplenɪʃmənt],n. 补充，补给,""
8585,ostensibly,英[ɒˈstensəbli] 美[ɑːˈstensəbli],adv. 表面上；外表,""
8586,elicit,英[ɪˈlɪsɪt] 美[ɪˈlɪsɪt],v. 引出，得到；<古>使（潜在的东西）显现，诱出,"第三人称单数 elicits
现在分词 eliciting
过去式 elicited
过去分词 elicited"
8587,contentment,英[kənˈtentmənt] 美[kənˈtentmənt],n. 满足，满意,""
8588,bbc,英[ˌbiːbiːˈsiː] 美[ˌbiːbiːˈsiː],abbr. 英国广播公司（British Broadcasting Corporation）,""
8589,multiplication,英[ˌmʌltɪplɪˈkeɪʃ(ə)n] 美[ˌmʌltɪplɪˈkeɪʃn],n. 乘法；大量增加,复数 multiplications
8590,relieve,英[rɪˈliːv] 美[rɪˈliːv],v. 缓解（疼痛或不快的感觉）；减轻（问题的严重性）；接替，替下；调剂，排遣； 给（城镇）解围，解救；救济，救援；使某人摆脱（烦人的责任）；免去，解除；上厕所，排便,"第三人称单数 relieves
现在分词 relieving
过去式 relieved
过去分词 relieved"
8591,energise,英[ˈenəˌdʒaɪz] ,vt. 供给……能量；使精力充沛（等于 energize）,"第三人称单数 energises
现在分词 energising
过去式 energised
过去分词 energised"
8592,universality,英[ˌjuːnɪvɜːˈsæləti] 美[ˌjuːnɪvɜːrˈsæləti],n. 普遍性；广泛性；一般性；多方面性,复数 universalities
8593,od,英[ˌəʊˈdiː] 美[ˌoʊˈdiː],"n. 自然力；（表示惊叹）天啊，上帝
v. 服药过量（overdose）",""
8594,unhappy,英[ʌnˈhæpi] 美[ʌnˈhæpi],adj. 不快乐的；不幸福的；不适当的,"比较级 unhappier或more unhappy
最高级 unhappiest或most unhappy"
8595,scraper,英[ˈskreɪpə(r)] 美[ˈskreɪpər],n. 刮刀；铲土机；守财奴,"复数 scrapers
现在分词 scraping
过去式 scraped"
8596,raymond,英[ˈreɪmənd] 美[ˈreɪmənd],n. 雷蒙德（男子名）,""
8597,gostick,"",该词条暂未被收录,""
8598,scholarship,英[ˈskɒləʃɪp] 美[ˈskɑːlərʃɪp],n. 奖学金；学问，学术,复数 scholarships
8599,sculptural,英[ˈskʌlptʃərəl] 美[ˈskʌlptʃərəl],adj. 雕刻的；雕刻般的,""
8600,mask,英[mɑːsk] 美[mæsk],"n. 面罩，口罩；防毒面具，呼吸面罩；面膜；假面具，假面；伪装，掩饰；表情，面容；遮盖物，遮蔽物；（古希腊和罗马演员佩戴的）人头面具；遮光板，遮光片；（制造微电路用）模板；（蜻蜓幼虫）脸盖
v. 掩饰，伪装，隐瞒；盖住（气味、味道、声音等）；遮盖；戴面具","复数 masks
第三人称单数 masks
现在分词 masking
过去式 masked
过去分词 masked"
8601,merit,英[ˈmerɪt] 美[ˈmerɪt],"n. 优秀品质，价值；优点，长处；<英>（成绩等级）良好；事实真相，是非曲直；善行，善事
v. 值得，应受；应受赏（或罚）","复数 merits
第三人称单数 merits
现在分词 meriting
过去式 merited
过去分词 merited"
8602,guatemala,英[ˌɡwɑːtəˈmɑːlə;ˌɡwætəˈmɑːlə] 美[ˌɡwɑːtəˈmɑːlə],n. 危地马拉（拉丁美洲国家）；危地马拉人,""
8603,belize,英[bəˈliːz] 美[bəˈliːz],n. 伯利兹城（拉丁美洲国家）,""
8604,salvador,['sælvədɔ:] ,n. 萨尔瓦多（巴西东部港市）,""
8605,honduras,英[hɒnˈdjʊərəs] 美[hɑːnˈdʊrəs],n. 洪都拉斯（拉丁美洲国家）,""
8606,pablo,英[ˈpæbləʊ] ,n. 帕布鲁棕色,""
8607,picasso,[pi'kæsəu] ,n. 毕加索（西班牙画家）,""
8608,sketchbook,英[ˈsketʃbʊk] 美[ˈsketʃbʊk],n. 小品集；写生簿；随笔集,复数 sketchbooks
8609,farmhouse,英[ˈfɑːmhaʊs] 美[ˈfɑːrmhaʊs],"n. 农场住宅
adj. （食物）传统方法制作的",复数 farmhouses
8610,londoner,英[ˈlʌndənə(r)] 美[ˈlʌndənər],n. 伦敦人,""
8611,harlow,英[ˈhɑːləʊ] 美[ˈhɑːrloʊ],n. 哈洛（男子名）,""
8612,humanistic,英[ˌhjuːməˈnɪstɪk] 美[ˌhjuːməˈnɪstɪk],adj. 人文主义的；人道主义的,""
8613,angular,英[ˈæŋɡjələ(r)] 美[ˈæŋɡjələr],adj. [生物] 有角的；生硬的，笨拙的；瘦削的,""
8614,shield,英[ʃiːld] 美[ʃiːld],"n. 盾（牌）；防护物，保护人；盾形纹（徽）章；<美>警徽；盾形奖牌；（颁发盾形奖牌的）比赛；背甲，头胸甲，龟甲板；（地质）地盾
v. 保护，保卫；遮挡；给……加防护罩；防止（或减少）辐射；（体育运动中）护住（球）；防御，起保护作用
【名】 （Shield）（英）希尔德（人名）","复数 shields
第三人称单数 shields
现在分词 shielding
过去式 shielded
过去分词 shielded"
8615,sculpt,英[skʌlpt] 美[skʌlpt],"vt. 造型；雕刻
vi. 造型；雕刻
n. 雕刻品
n. （Sculpt）人名；（英）斯卡尔普特","第三人称单数 sculpts
现在分词 sculpting
过去式 sculpted
过去分词 sculpted"
8616,boreholes, ,"[机]镗孔
[矿业]炮眼
（为了解地质水文而挖的）钻井
小口径小井（borehole 的名词复数）",""
8617,emirate,英[ˈemɪərət;ˈemɪrət] 美[ˈemərət],n. 酋长国,复数 emirates
8618,footprint,英[ˈfʊtprɪnt] 美[ˈfʊtprɪnt],n. 脚印，足迹；占用空间；覆盖区,复数 footprints
8619,fluoride,英[ˈflɔːraɪd;ˈflʊəraɪd] 美[ˈflɔːraɪdˌˈflʊraɪd],n. 氟化物,""
8620,diesel,英[ˈdiːz(ə)l] 美[ˈdiːz(ə)l],"n. 柴油；内燃机，柴油车
【名】  (Diesel）（德）狄塞耳（人名）","复数 diesels
第三人称单数 diesels
现在分词 dieseling
过去式 dieseled
过去分词 dieseled"
8621,homeowner,英[ˈhəʊməʊnə(r)] 美[ˈhoʊmoʊnər],n. 私房屋主；自己拥有住房者,""
8622,microfinance,英[ˈmaɪkrəʊfaɪnæns] 美[ˈmaɪkroʊfaɪnæns],n. 小额信贷；微型金融,""
8623,municipal,英[mjuːˈnɪsɪp(ə)l] 美[mjuːˈnɪsɪp(ə)l],adj. 城市的，市政的；自治城市的，地方自治的；内政的,""
8624,envision,英[ɪnˈvɪʒ(ə)n] 美[ɪnˈvɪʒ(ə)n],v. 想象，预想,"第三人称单数 envisions
现在分词 envisioning
过去式 envisioned
过去分词 envisioned"
8625,uae, ,abbr. 阿拉伯联合酋长国（United Arab Emirates）,""
8626,chile,英[ˈtʃɪli] 美[ˈtʃɪli],"n. 红番椒；香辣牛肉豆子煲
n. （Chile）智利（国家名）",""
8627,texas,英[ˈteksəs] 美[ˈteksəs],"n. （Texas）德克萨斯州（美国州名）
n. （Texas）（美、俄、印、巴、墨）台萨（人名）",""
8628,woodcutter,英[ˈwʊdkʌtə(r)] 美[ˈwʊdkʌtər],n. 樵夫；伐木者；木板雕刻师，木雕师,复数 woodcutters
8629,durham,英[ˈdʌrəm] 美[ˈdɜːrəm],n. 达拉谟（英格兰一郡及其首府名）；一种产自该地的有短角肉牛,""
8630,storytelling,英[ˈstɔːritelɪŋ] 美[ˈstɔːritelɪŋ],"n. 讲故事；说谎话
adj. 讲故事的；说谎的",""
8631,gatherer,英[ˈɡæðərə(r)] 美[ˈɡæðərər],n. 采集者，收集器,复数 gatherers
8632,thirsty,英[ˈθɜːsti] 美[ˈθɜːrsti],adj. 渴的，口渴的；渴望的，渴求的；（植物或土地）缺水的，干旱的；（引擎、植物或庄稼）耗油的，需水量大的；<非正式>（活动、天气或时段）使人口渴的,"比较级 thirstier
最高级 thirstiest"
8633,teller,英[ˈtelə(r)] 美[ˈtelər],"n. （银行）出纳员；（尤指议会的）计票人；讲述者，讲故事的人；出纳机，提款机；<英，史>（税务署四位收、付款）税官（之一）
【名】 （Teller）泰勒（人名）",复数 tellers
8634,minneapolis,英[ˌmɪniˈæpəlɪs] 美[ˌmɪniˈæpəlɪs],n. 明尼阿波里斯市（美国一座城市）,""
8635,unconvinced,英[ˌʌnkənˈvɪnst] 美[ˌʌnkənˈvɪnst],adj. 不信服的；怀疑的,""
8636,perennial,英[pəˈreniəl] 美[pəˈreniəl],"adj. 多年生的；常年的；四季不断的；常在的；反复的
n. 多年生植物",复数 perennials
8637,nigeria,英[naɪˈdʒɪəriə] 美[naɪˈdʒɪriə],n. 尼日利亚（位于非洲）,""
8638,aarhus,英[ˈɔːhuːs] 美[ˈɔːrˌhus],n. 奥尔胡斯（丹麦港口城市）,""
8639,horrific,英[həˈrɪfɪk] 美[həˈrɪfɪk],adj. 可怕的；令人毛骨悚然的,""
8640,overemphasise,英[ˌəʊvərˈemfəsɪs] ,vt.过分强调，过分重视（overemphasize 的英式拼写）,""
8641,roller,英[ˈrəʊlə(r)] 美[ˈroʊlər],"n. 滚筒，轧辊；卷发筒，发卷；（用于移动无轮重物的）滚棒，滚柱；碾轧机，压路机；卷浪，巨浪；涂料辊；绷带卷（=roller bandage）；（卷帘、地图等的）卷轴；滚地球；<英，非正式>劳斯莱斯汽车；佛法僧（一种飞行时打滚的鸟）；翻头鸽；金丝雀，白玉鸟
adj. （与）四轮溜冰鞋（有关）的
【名】 （Roller）（英、德、俄、匈、罗、捷、瑞典）罗勒，（法）罗莱（人名）",复数 rollers
8642,doodo,"",该词条暂未被收录,""
8643,wos, ,"abbr. 无线办公系统（Wireless Office Systems）
n. （Wos）人名；（英）沃斯",""
8644,hk, ,abbr. 香港（Hong Kong）；加热器箱（Heater Kit）,""
8645,rake,英[reɪk] 美[reɪk],"n. 耙子，靶状物；耙集，耙平；（尤指时髦社会的）浪荡子，淫逸浪子；斜度，倾角；（切割工具的）前刀面，前倾面；<英>（连接成列的铁路）客车（或货车）车厢
v. （用耙子）耙，耙平；（树枝或手指甲）刮擦，抓；扫视，扫射；（用手）搜寻；确定（某物，尤指舞台、礼堂地板的）倾斜度；（船桅杆，烟囱）成倾角
【名】 （Rake）（美、印）雷克（人名）","复数 rakes
第三人称单数 rakes
现在分词 raking
过去式 raked
过去分词 raked"
8646,irresponsibly,英[ˌɪrɪˈspɒnsəbli] 美[ˌɪrɪˈspɑːnsəbli],adv. 不负责任地；不可靠地,""
8647,carrer, ,n. 卡雷尔（人名）,""
8648,genbo,"",该词条暂未被收录,""
8649,squeeze,英[skwiːz] 美[skwiːz],"v. 挤压，捏；挤出，榨出（液体等）；（使）挤入，塞入；为……挤出时间（squeeze someone/something in）；排挤出（squeeze someone/something out）；敲诈勒索，榨取；严格限制，紧缩（资金）；好不容易取得，勉强成功；紧紧闭上双眼；扣扳机射击，打一整发（子弹）；拍照；（桥牌）逼（对方）放弃一张赢墩牌，逼牌
n. 挤压，捏；拥挤，塞满；挤出来的少量事物；紧缩，拮据；<美，非正式> 男朋友，女朋友；<非正式> 勒索（或敲诈）的钱；拥抱；（桥牌）紧逼打法（逼对手扔掉一张重要的牌）；压模，拓印；（棒球）抢分战术； <旧> 拥挤的社交舞会","复数 squeezes
第三人称单数 squeezes
现在分词 squeezing
过去式 squeezed
过去分词 squeezed"
8650,beresford, ,n. （Beresford）人名；（英、西）贝雷斯福德,""
8651,archaeobotanist, ,n. 植物考古学家,""
8652,smallholding,英[ˈsmɔːlhəʊldɪŋ] 美[ˈsmɔːlhoʊldɪŋ],n. 小农场；小块农田,复数 smallholdings
8653,botanist,英[ˈbɒtənɪst] 美[ˈbɑːtənɪst],n. 植物学家,复数 botanists
8654,kew,英[kjuː] 美[kjuː],n. 裘园（伦敦市郊著名植物园）,""
8655,ethnobotanist, ,n. 民族植物学,""
8656,milliken, ,n. （Milliken）人名；（英）米利肯,""
8657,aspirational,英[ˌæspəˈreɪʃənl] 美[ˌæspəˈreɪʃənl],"adj. 有雄心壮志的；（生活形态等）梦寐以求的
n. 成功指南；处世自助手册",""
8658,resuscitation,英[rɪˌsʌsɪˈteɪʃ(ə)n] 美[rɪˌsʌsɪˈteɪʃ(ə)n],n. 苏醒，复活；复兴,""
8659,reinstate,英[ˌriːɪnˈsteɪt] 美[ˌriːɪnˈsteɪt],vt. 使恢复；使复原,"第三人称单数 reinstates
现在分词 reinstating
过去式 reinstated
过去分词 reinstated"
8660,molasses,英[məˈlæsɪz] 美[məˈlæsɪz],n. 糖蜜，糖浆,""
8661,soup,英[suːp] 美[suːp],"n. 汤，羹；马力
vt. 加速；增加马力","复数 soups
第三人称单数 soups
现在分词 souping
过去式 souped
过去分词 souped"
8662,stew,英[stjuː] 美[stuː],"n. 炖煮的菜肴；<非正式>困惑的，焦虑的（in a stew）；<英>鱼塘，大鱼桶；<美，非正式>（客机的）乘务员；人工牡蛎养殖场；妓院；闷热
v. 炖，煨；<非正式>自作自受（stew in one's own juice）；思考，担忧；<非正式>生气，发火；<英>消磨时间，无所事事；<英>（茶）（因久泡）变浓变苦；<非正式>处于炎热（或沉闷）的空气中；<喻>沉浸于
【名】 （Stew）（英、美、加、俄）斯图（人名）","复数 stews
第三人称单数 stews
现在分词 stewing
过去式 stewed
过去分词 stewed"
8663,roast,英[rəʊst] 美[roʊst],"v. 炙，烘（食物，尤指肉）；<非正式> 严厉批评，斥责；<美， 非正式> 和善地戏弄；<非正式> （尤指通过暴露在太阳下或炉火前）使受热发烫；以火刑折磨；烘干，烘焙（食品原料，金属矿等）；焙，炒（坚果、豆子等）；变热
n. （大块）烤肉，待烤的肉；<美>（讲述主角趣事的）庆祝会；户外烧烤野餐；烤，炙，烘（尤指咖啡）；（某种）烘过的咖啡
adj. 烘烤的，烤制的","复数 roasts
第三人称单数 roasts
现在分词 roasting
过去式 roasted
过去分词 roasted"
8664,chocolatey, ,adj. 像巧克力的；巧克力口味的,""
8665,lima,英[ˈliːmə] 美[ˈliːmə;ˈlaɪmə],n. 利马（秘鲁首都）,""
8666,expanse,英[ɪkˈspæns] 美[ɪkˈspæns],n. 宽阔；广阔的区域；苍天；膨胀扩张,复数 expanses
8667,readiny,"",该词条暂未被收录,""
8668,ravine,英[rəˈviːn] 美[rəˈviːn],n. 沟壑，山涧；峡谷,复数 ravines
8669,seattle,英[sɪˈæt(ə)l] 美[siˈætl],n. 西雅图（美国一港市）,""
8670,recode,英[riːˈkəʊd] ,"vi. 重新编码
vt. 重新编码",""
8671,ambiguity,英[ˌæmbɪˈɡjuːəti;ˌæmbɪˈɡjuːɪti] 美[ˌæmbɪˈɡjuːəti;ˌæmbɪˈɡjuːɪti],n. 模棱两可，不明确；含混不清的语句；一语多义；暧昧，难以理解的感情（或想法）,复数 ambiguities
8672,manuel,英[ˈmænjʊel] ,n. 曼纽尔（男子名）；曼努埃尔二世（拜占庭皇帝约翰五世的次子）,""
8673,laguna,英[ləˈɡuːnə] 美[ləˈɡuːnə],"n. 小池；小湖；（Laguna）<美>拉古纳人；拉古纳语
n. （Laguna）（西）拉古纳（人名）",""
8674,tenerife,美[ˌtenəˈrif] ,n. 特纳利夫岛,""
8675,neuroimaging,英[njʊərɔɪˈmædʒɪŋ] 美[njʊərɔɪˈmædʒɪŋ],神经影像,""
8676,frontal,英[ˈfrʌntl] 美[ˈfrʌntl],"adj. 额的；正面的，前面的
n. 额骨，额部；房屋的正面
n. （Frontal）人名；（西）弗朗塔尔",复数 frontals
8677,deaf,英[def] 美[def],adj. 聋的；置若罔闻的,"比较级 deafer或more deaf
最高级 deafest或most deaf"
8678,modality,英[məʊˈdæləti] 美[moʊˈdæləti],n. 形式，形态；程序；物理疗法；主要的感觉,复数 modalities
8679,nepal,英[nəˈpɔːl] 美[nəˈpɔːl],n. 尼泊尔（亚洲国家）,""
8680,senegal,英[ˌsenɪˈɡɔːl] 美[ˌsenɪˈɡɔːl],n. 塞内加尔（非洲国家）,""
8681,julien, ,n. 于连（男子名）；朱利安（女子名）,""
8682,seclude,英[sɪˈkluːd] 美[sɪˈkluːd],vt. 使隔离，使隔绝,"第三人称单数 secludes
现在分词 secluding
过去式 secluded
过去分词 secluded"
8683,unmanaged, ,非托管的,""
8684,fishery,英[ˈfɪʃəri] 美[ˈfɪʃəri],n. 渔业；渔场；水产业,复数 fisheries
8685,corrupt,英[kəˈrʌpt] 美[kəˈrʌpt],"adj. 腐败的，贪污的；不道德的，堕落的；有缺陷的，有错误的；<古>腐坏的，腐烂的
v. 使腐化，使堕落；<古>腐蚀，污染；损坏，破坏","第三人称单数 corrupts
现在分词 corrupting
过去式 corrupted
过去分词 corrupted
比较级 more corrupt
最高级 most corrupt"
8686,unsophisticated,英[ˌʌnsəˈfɪstɪkeɪtɪd] 美[ˌʌnsəˈfɪstɪkeɪtɪd],adj. 纯洁的；不懂世故的；不精细的；天真无邪的；质朴无华的,""
8687,publicly,英[ˈpʌblɪkli] 美[ˈpʌblɪkli],adv. 公开地，公然地；由政府；由公众；公众可以获取（或购买）地,""
8688,legally,英[ˈliːɡəli] 美[ˈliːɡəli],adv. 按照法律，法律上；合法地,""
8689,breach,英[briːtʃ] 美[briːtʃ],"n. 违反，破坏；（关系）中断，终止；缺口
v. 违反，破坏；在……上打开缺口","复数 breaches
第三人称单数 breaches
现在分词 breaching
过去式 breached
过去分词 breached"
8690,fiduciary,英[fɪˈdjuːʃəri] 美[fɪˈdjuːʃəriˌfɪˈduːʃieri],"adj. 信托的，信用的；（纸币）信用发行的；<古>受信托的
n. （尤指财产）受信托人（或公司）",复数 fiduciaries
8691,knowingly,英[ˈnəʊɪŋli] 美[ˈnoʊɪŋli],adv. 故意地；机警地，狡黠地,""
8692,sentiment,英[ˈsentɪmənt] 美[ˈsentɪmənt],n. 观点，看法，情绪；多愁善感，伤感情绪,复数 sentiments
8693,stockholder,英[ˈstɒkhəʊldə(r)] 美[ˈstɑːkhoʊldər],n. 股东；股票持有人,复数 stockholders
8694,unprofitable,英[ʌnˈprɒfɪtəbl] 美[ʌnˈprɑːfɪtəbl],adj. 无益的，没有用的；没有利润的,""
8695,exxon,['ɛksan] ,n. 艾克森石油公司,""
8696,valdez,[væl'di:z] ,n. 瓦尔迪兹（美国阿拉斯加州城市）,""
8697,sustainably,英[səˈsteɪnəbli] 美[səˈsteɪnəbli],adv. 支撑得住；能保持住地；可持续地,""
8698,ashamed,英[əˈʃeɪmd] 美[əˈʃeɪmd],adj. 感到羞愧，感到羞耻；羞于（做某事）,"比较级 more ashamed
最高级 most ashamed"
8699,plummet,英[ˈplʌmɪt] 美[ˈplʌmɪt],"v. （数量、价值等）暴跌；（尤指从高处）坠落
n. 铅锤，测深锤；骤降","第三人称单数 plummets
现在分词 plummeting
过去式 plummeted
过去分词 plummeted"
8700,jewelry,英[ˈdʒuːəlri] 美[ˈdʒuːəlri],n. 珠宝，首饰,""
8701,accordance,英[əˈkɔːd(ə)ns] 美[əˈkɔːrdns],n. 按照，依据，与……一致（in accordance with）,""
8702,politically,英[pəˈlɪtɪkli] 美[pəˈlɪtɪkli],adv. 政治上,""
8703,empower,英[ɪmˈpaʊə(r)] 美[ɪmˈpaʊər],v. 授权；给予（某人）权力，使自主,"第三人称单数 empowers
现在分词 empowering
过去式 empowered
过去分词 empowered"
8704,moralistic,英[ˌmɒrəˈlɪstɪk] 美[ˌmɔːrəˈlɪstɪk],adj. 说教的；道学的；道德家的；注意道德的,""
8705,subheading,英[ˈsʌbhedɪŋ] 美[ˈsʌbhedɪŋ],n. 副标题，小标题,复数 subheadings
8706,greed,英[ɡriːd] 美[ɡriːd],n. 贪婪，贪欲；贪食，贪吃,""
8707,antrhropology,"",该词条暂未被收录,""
8708,receptionist,英[rɪˈsepʃənɪst] 美[rɪˈsepʃənɪst],n. 接待员,复数 receptionists
8709,hourly,英[ˈaʊəli] 美[ˈaʊərli],"adj. 每小时的；按小时计算的；频繁的
adv. 每小时；按小时；频繁地，不断地",""
8710,smartly,英[ˈsmɑːtli] 美[ˈsmɑːrtli],adv. 刺痛地；漂亮地；潇洒地；火辣辣地,""
8711,erica,英[ˈerɪkə] 美[ˈerɪkə],n. 欧石南属植物（杜鹃花科）,""
8712,leisurely,英[ˈleʒəli] 美[ˈliːʒərli],"adj. 慢悠悠的，不慌不忙的
adv. 从容地，闲适地",""
8713,headland,英[ˈhedlənd;ˈhedlænd] 美[ˈhedləndˌˈhedlænd],"n. 岬
n. （Headland）人名；（英）黑德兰",复数 headlands
8714,calf,英[kɑːf] 美[kæf],n. 小牛，牛犊；腓肠，小腿肚；（象、鲸等的）崽，幼兽；浮冰，幼冰,复数 calves或calfs
8715,mediaeval,英[ˌmediˈiːvl] 美[ˌmediˈiːvl;ˌmiːdˈiːvl],adj. 中世纪的；中古的,""
8716,stereotype,英[ˈsteriətaɪp] 美[ˈsteriətaɪp],"n. 模式化的思想，老一套；公式化人物；铅版，铅版浇铸，铅版印刷
v. 对……形成刻板的看法，（尤指）对……有成见；使用铅版","复数 stereotypes
第三人称单数 stereotypes
现在分词 stereotyping
过去式 stereotyped
过去分词 stereotyped"
8717,envious,英[ˈenviəs] 美[ˈenviəs],adj. 羡慕的，忌妒的,""
8718,funny,英[ˈfʌni] 美[ˈfʌni],"adj. 滑稽的，有趣的；古怪的，难以解释的；微恙的，稍有不适的；生气的，不友好的；疯疯癫癫的；出故障的；可疑的，不诚实的；放肆的
n. <美>（报纸上的）滑稽连环漫画；<非正式>笑话
adv. 古怪地，奇怪地","复数 funnies
比较级 funnier或more funny
最高级 funniest或most funny"
8719,loner,英[ˈləʊnə(r)] 美[ˈloʊnər],n. 独来独往的人，喜欢独处的人；不合群的动物,复数 loners
8720,revolve,英[rɪˈvɒlv] 美[rɪˈvɑːlv],"v. （使）旋转；围绕……旋转（revolve around）；以……为最重要内容，以……为中心（revolve around）；反复思考，反复斟酌；循环出现
n. 旋转舞台","第三人称单数 revolves
现在分词 revolving
过去式 revolved
过去分词 revolved"
8721,likelier, ,可能的（likely 的比较级）,""
8722,verbalise,英[ˈvɜːbəlaɪz] ,vt. 用词语表达；使多话,""
8723,amicably,英[ˈæmɪkəbli] 美[ˈæmɪkəbli],adv. 友善地,""
8724,nectar,英[ˈnektə(r)] 美[ˈnektər],"n. 花蜜；果汁；（希腊罗马诸神饮用的）神酒，琼浆；甘美的饮料
【名】 （Nectar）（罗）内克塔尔（人名）",""
8725,prematurely,英[ˌpreməˈtʃʊəli] 美[ˌpriːməˈtʃʊrli;ˌpriːməˈtʊrli],adv. 过早地,""
8726,hydroxide,英[haɪˈdrɒksaɪd] 美[haɪˈdrɑːksaɪd],n. [无化] 氢氧化物；羟化物,""
8727,carpentry,英[ˈkɑːpəntri] 美[ˈkɑːrpəntri],n. 木器；木工手艺；[木] 木工业,""
8728,logan,英[ˈləʊɡən] 美[ˈloʊɡən],n. 洛根（男子名）,""
